path,square_id,lat,lon
"0,37.008870562004056,-8.939049125230865/glued.jpg",0,37.008870562004056,-8.939049125230865
"0,37.02519497480438,-8.956604388673195/glued.jpg",0,37.02519497480438,-8.956604388673195
"0,37.07950326648625,-8.911177599804223/glued.jpg",0,37.07950326648625,-8.911177599804223
"0,37.09214407856926,-8.000606882546672/glued.jpg",0,37.09214407856926,-8.000606882546672
"0,37.10794669193089,-8.373114549019478/glued.jpg",0,37.10794669193089,-8.373114549019478
"0,37.11350434642563,-8.394822530354768/glued.jpg",0,37.11350434642563,-8.394822530354768
"0,37.125425595147796,-8.487800038031482/glued.jpg",0,37.125425595147796,-8.487800038031482
"0,37.12674566092884,-8.607908030098693/glued.jpg",0,37.12674566092884,-8.607908030098693
"0,37.14047839415618,-8.515254393029242/glued.jpg",0,37.14047839415618,-8.515254393029242
"0,37.16191071498369,-8.601968024291063/glued.jpg",0,37.16191071498369,-8.601968024291063
"0,37.168913224991364,-8.36488229656381/glued.jpg",0,37.168913224991364,-8.36488229656381
"0,37.17502900302109,-8.191849257623552/glued.jpg",0,37.17502900302109,-8.191849257623552
"0,37.182232607522955,-8.64061364897604/glued.jpg",0,37.182232607522955,-8.64061364897604
"0,37.189211968844965,-8.221670784852819/glued.jpg",0,37.189211968844965,-8.221670784852819
"0,37.272242997495766,-8.268901139956032/glued.jpg",0,37.272242997495766,-8.268901139956032
"0,37.27387587679052,-8.21831363291456/glued.jpg",0,37.27387587679052,-8.21831363291456
"0,37.309843585524796,-8.500319732482676/glued.jpg",0,37.309843585524796,-8.500319732482676
"0,37.31143053627805,-8.861623567181148/glued.jpg",0,37.31143053627805,-8.861623567181148
"0,37.322994436544235,-8.077964636663118/glued.jpg",0,37.322994436544235,-8.077964636663118
"0,37.32517950478009,-8.529998260937496/glued.jpg",0,37.32517950478009,-8.529998260937496
"0,37.33980875336572,-8.350342504236524/glued.jpg",0,37.33980875336572,-8.350342504236524
"0,37.38833566081186,-8.34223355673964/glued.jpg",0,37.38833566081186,-8.34223355673964
"0,37.491926461458924,-8.641287703273418/glued.jpg",0,37.491926461458924,-8.641287703273418
"0,37.52056913910628,-8.308753329557174/glued.jpg",0,37.52056913910628,-8.308753329557174
"0,37.62372231939687,-8.775370806422991/glued.jpg",0,37.62372231939687,-8.775370806422991
"0,37.65370468718915,-8.223505511305497/glued.jpg",0,37.65370468718915,-8.223505511305497
"0,37.654785786334685,-8.403271570022712/glued.jpg",0,37.654785786334685,-8.403271570022712
"0,37.689811166788054,-8.076289384717413/glued.jpg",0,37.689811166788054,-8.076289384717413
"0,37.697265609919505,-8.083480076946115/glued.jpg",0,37.697265609919505,-8.083480076946115
"0,37.77760226031304,-8.343382855225386/glued.jpg",0,37.77760226031304,-8.343382855225386
"0,37.79065386536739,-8.100605649739734/glued.jpg",0,37.79065386536739,-8.100605649739734
"0,37.80838606565404,-8.290079660564695/glued.jpg",0,37.80838606565404,-8.290079660564695
"0,37.853158863434416,-8.304455612754785/glued.jpg",0,37.853158863434416,-8.304455612754785
"0,37.866361033517265,-8.70634534089681/glued.jpg",0,37.866361033517265,-8.70634534089681
"0,38.0009449793877,-8.41056824737797/glued.jpg",0,38.0009449793877,-8.41056824737797
"0,38.044515121780414,-8.17644414726843/glued.jpg",0,38.044515121780414,-8.17644414726843
"0,38.114266876353796,-7.970802894032401/glued.jpg",0,38.114266876353796,-7.970802894032401
"0,38.15320008857983,-8.139961338654276/glued.jpg",0,38.15320008857983,-8.139961338654276
"0,38.22157549503319,-8.557645209133426/glued.jpg",0,38.22157549503319,-8.557645209133426
"0,38.23764309380783,-8.658641231748637/glued.jpg",0,38.23764309380783,-8.658641231748637
"0,38.35080386969152,-8.04060489722977/glued.jpg",0,38.35080386969152,-8.04060489722977
"0,38.355898132384944,-8.493541691069167/glued.jpg",0,38.355898132384944,-8.493541691069167
"0,38.472734930694244,-9.131668724463163/glued.jpg",0,38.472734930694244,-9.131668724463163
"0,38.490108930390065,-9.107660099214197/glued.jpg",0,38.490108930390065,-9.107660099214197
"0,38.50227179525604,-9.1042788831791/glued.jpg",0,38.50227179525604,-9.1042788831791
"0,38.526673321198096,-8.008862834100993/glued.jpg",0,38.526673321198096,-8.008862834100993
"0,38.56307370277467,-8.920130035538778/glued.jpg",0,38.56307370277467,-8.920130035538778
"0,38.56636082472296,-9.102408650688682/glued.jpg",0,38.56636082472296,-9.102408650688682
"0,38.57743643591103,-8.879991297858231/glued.jpg",0,38.57743643591103,-8.879991297858231
"0,38.58184324752635,-8.294756773961243/glued.jpg",0,38.58184324752635,-8.294756773961243
"0,38.590218817044885,-9.178097678960064/glued.jpg",0,38.590218817044885,-9.178097678960064
"0,38.59824118344662,-8.635629992216032/glued.jpg",0,38.59824118344662,-8.635629992216032
"0,38.60262411990746,-9.074369992226567/glued.jpg",0,38.60262411990746,-9.074369992226567
"0,38.60503903519173,-8.738429709869978/glued.jpg",0,38.60503903519173,-8.738429709869978
"0,38.60930829028748,-8.711578721017315/glued.jpg",0,38.60930829028748,-8.711578721017315
"0,38.61402518701275,-9.159653022556741/glued.jpg",0,38.61402518701275,-9.159653022556741
"0,38.61903581243035,-8.60869434392032/glued.jpg",0,38.61903581243035,-8.60869434392032
"0,38.64653357822021,-9.152000603680197/glued.jpg",0,38.64653357822021,-9.152000603680197
"0,38.65821219947282,-9.164557131951309/glued.jpg",0,38.65821219947282,-9.164557131951309
"0,38.66576662204611,-9.191099273732084/glued.jpg",0,38.66576662204611,-9.191099273732084
"0,38.666194753207755,-8.173818838637008/glued.jpg",0,38.666194753207755,-8.173818838637008
"0,38.67174863945965,-8.936245143254405/glued.jpg",0,38.67174863945965,-8.936245143254405
"0,38.67962358398587,-8.471852225823946/glued.jpg",0,38.67962358398587,-8.471852225823946
"0,38.70260133380236,-9.290296567623692/glued.jpg",0,38.70260133380236,-9.290296567623692
"0,38.70665766735244,-9.464123678960863/glued.jpg",0,38.70665766735244,-9.464123678960863
"0,38.708879245508854,-9.165850231950929/glued.jpg",0,38.708879245508854,-9.165850231950929
"0,38.711332235678576,-9.221592396209056/glued.jpg",0,38.711332235678576,-9.221592396209056
"0,38.71970372861646,-9.336149673677738/glued.jpg",0,38.71970372861646,-9.336149673677738
"0,38.719955935248755,-9.122960078532552/glued.jpg",0,38.719955935248755,-9.122960078532552
"0,38.7237935367039,-9.132816102937428/glued.jpg",0,38.7237935367039,-9.132816102937428
"0,38.73370661224564,-9.439401975048266/glued.jpg",0,38.73370661224564,-9.439401975048266
"0,38.741886234427746,-8.08130592356764/glued.jpg",0,38.741886234427746,-8.08130592356764
"0,38.7490570926418,-9.260208942950994/glued.jpg",0,38.7490570926418,-9.260208942950994
"0,38.75881630221564,-9.165688673388791/glued.jpg",0,38.75881630221564,-9.165688673388791
"0,38.759089773172896,-9.241363795399975/glued.jpg",0,38.759089773172896,-9.241363795399975
"0,38.76007137088266,-9.264614837470464/glued.jpg",0,38.76007137088266,-9.264614837470464
"0,38.76682639478659,-9.298502903012082/glued.jpg",0,38.76682639478659,-9.298502903012082
"0,38.78815041715981,-9.334158416217104/glued.jpg",0,38.78815041715981,-9.334158416217104
"0,38.78827100021975,-9.188826258530947/glued.jpg",0,38.78827100021975,-9.188826258530947
"0,38.79453985740657,-9.172936860927138/glued.jpg",0,38.79453985740657,-9.172936860927138
"0,38.801368317903886,-9.352409863357034/glued.jpg",0,38.801368317903886,-9.352409863357034
"0,38.81214391343451,-9.241362571953982/glued.jpg",0,38.81214391343451,-9.241362571953982
"0,38.84422969723654,-8.518099285468537/glued.jpg",0,38.84422969723654,-8.518099285468537
"0,38.85918021596993,-9.340839661873572/glued.jpg",0,38.85918021596993,-9.340839661873572
"0,38.86061113585963,-9.164009893690716/glued.jpg",0,38.86061113585963,-9.164009893690716
